DATA,horario,local,coletor,taxon,nome_comum,observacao
2024-12-19,07:49,Ponto 6,Lorena/ Gabriel/Pablo/Thalita,Polybia,,
2024-12-19,07:49,Ponto 6,Lorena/ Gabriel/Pablo/Thalita,Brachiaria decumbens,capim-braquiária,
2024-12-19,07:49,Ponto 6,Lorena/ Gabriel/Pablo/Thalita,Camponotus,,
2024-12-19,07:49,Ponto 6,Lorena/ Gabriel/Pablo/Thalita,Ramalina complanata,,
2024-12-19,07:54,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Tropidurus torquatus,tropiduro-comum,
2024-12-19,07:54,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Commelina erecta,trapoeraba,
2024-12-19,07:54,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Amaranthus viridis,caruru-de-mancha,
2024-12-19,07:54,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Condylostylus longicornis,mosca-de-pernas-longas,
2024-12-19,07:54,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Eleusine indica,capim-pé-de-galinha,
2024-12-19,07:55,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Cenchrus echinatus,carrapicho,
2024-12-19,07:55,Ponto 7 ,Lorena/ Gabriel/Pablo/Thalita,Ruellia blechum,camarão-verde,
